pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-26 20:13:27,2019-03-26 20:20:29,1,1.0,6.5,1.0,0.0,11.3,yellow,credit card,Greenwich Village North,East Village,Manhattan,Manhattan
2019-03-28 10:57:42,2019-03-28 11:10:08,1,1.62,9.5,2.56,0.0,15.36,yellow,credit card,Battery Park City,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-29 15:28:10,2019-03-29 15:40:08,1,0.9,9.0,2.45,0.0,14.75,yellow,credit card,Yorkville West,Upper East Side North,Manhattan,Manhattan
2019-03-07 21:48:33,2019-03-07 22:02:02,5,3.21,12.5,4.08,0.0,20.38,yellow,credit card,Lenox Hill West,Morningside Heights,Manhattan,Manhattan
2019-03-29 15:43:24,2019-03-29 16:00:23,1,2.27,12.0,2.3,0.0,17.6,yellow,credit card,Midtown Center,Upper East Side North,Manhattan,Manhattan
2019-03-02 18:31:54,2019-03-02 18:54:18,1,3.65,16.0,4.82,0.0,24.12,yellow,credit card,Midtown East,Hudson Sq,Manhattan,Manhattan
2019-03-18 14:49:57,2019-03-18 14:53:13,1,0.5,4.0,2.15,0.0,9.45,yellow,credit card,Flatiron,Midtown South,Manhattan,Manhattan
2019-03-29 06:38:08,2019-03-29 06:52:35,1,3.06,12.5,3.0,0.0,18.8,yellow,credit card,Penn Station/Madison Sq West,Lenox Hill East,Manhattan,Manhattan
2019-03-16 16:24:28,2019-03-16 16:30:44,2,0.7,5.5,1.75,0.0,10.55,yellow,credit card,Financial District North,World Trade Center,Manhattan,Manhattan
2019-03-25 15:39:45,2019-03-25 15:50:42,1,1.89,9.5,2.56,0.0,15.36,yellow,credit card,Upper West Side South,Upper East Side North,Manhattan,Manhattan
2019-03-05 01:55:43,2019-03-05 01:59:35,5,1.45,6.0,2.94,0.0,12.74,yellow,credit card,Midtown East,Kips Bay,Manhattan,Manhattan
2019-03-28 21:02:18,2019-03-28 21:16:30,3,2.29,10.5,2.86,0.0,17.16,yellow,credit card,TriBeCa/Civic Center,DUMBO/Vinegar Hill,Manhattan,Brooklyn
2019-03-18 08:39:27,2019-03-18 08:46:06,1,0.66,6.0,2.79,0.0,12.09,yellow,credit card,Midtown North,Clinton West,Manhattan,Manhattan
2019-03-08 02:21:32,2019-03-08 02:24:58,1,3.1,1.0,0.0,0.0,1.3,yellow,cash,Long Island City/Hunters Point,Long Island City/Hunters Point,Queens,Queens
2019-03-04 15:27:49,2019-03-04 15:47:56,1,2.39,13.5,3.36,0.0,20.16,yellow,credit card,Clinton East,Midtown East,Manhattan,Manhattan
2019-03-11 07:35:27,2019-03-11 07:49:04,6,2.3,10.5,0.0,0.0,11.3,yellow,cash,LaGuardia Airport,Astoria,Queens,Queens
2019-03-14 13:52:01,2019-03-14 14:01:27,1,1.4,8.0,2.8,0.0,14.1,yellow,credit card,Lincoln Square West,Upper West Side South,Manhattan,Manhattan
2019-03-07 01:18:39,2019-03-07 01:27:04,1,2.24,8.5,0.0,0.0,12.3,yellow,cash,East Village,Midtown East,Manhattan,Manhattan
2019-03-13 20:01:43,2019-03-13 20:41:40,2,14.5,43.5,0.0,0.0,44.8,yellow,cash,LaGuardia Airport,East Flatbush/Farragut,Queens,Brooklyn
2019-03-06 08:33:41,2019-03-06 08:52:52,1,4.75,17.5,4.16,0.0,24.96,yellow,credit card,TriBeCa/Civic Center,Lincoln Square East,Manhattan,Manhattan
2019-03-26 12:49:52,2019-03-26 13:25:30,1,6.21,27.5,5.5,0.0,36.3,yellow,credit card,Midtown Center,World Trade Center,Manhattan,Manhattan
2019-03-13 07:19:43,2019-03-13 08:07:13,1,13.27,44.5,6.0,5.76,57.06,yellow,credit card,Bloomingdale,Elmhurst,Manhattan,Queens
2019-03-03 08:51:30,2019-03-03 08:55:58,2,1.4,6.0,1.85,0.0,11.15,yellow,credit card,Yorkville West,East Harlem North,Manhattan,Manhattan
2019-03-06 16:19:10,2019-03-06 16:22:01,1,0.5,4.0,1.66,0.0,9.96,yellow,credit card,Greenwich Village South,East Village,Manhattan,Manhattan
2019-03-08 10:46:23,2019-03-08 10:59:30,1,1.3,9.5,0.0,0.0,12.8,yellow,cash,Sutton Place/Turtle Bay North,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-07 18:13:10,2019-03-07 18:25:41,1,1.01,9.0,1.5,0.0,14.8,yellow,credit card,Hudson Sq,Chinatown,Manhattan,Manhattan
2019-03-17 17:23:05,2019-03-17 17:26:58,2,0.98,5.0,1.66,0.0,9.96,yellow,credit card,Penn Station/Madison Sq West,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-14 10:45:34,2019-03-14 10:59:16,1,0.84,9.5,2.56,0.0,15.36,yellow,credit card,Midtown North,Midtown East,Manhattan,Manhattan
2019-03-09 11:10:05,2019-03-09 11:17:18,2,0.87,6.5,1.46,0.0,8.76,yellow,credit card,Cobble Hill,Brooklyn Heights,Brooklyn,Brooklyn
2019-03-23 09:17:28,2019-03-23 09:19:17,3,0.48,3.5,1.36,0.0,8.16,yellow,credit card,Union Sq,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-06 22:50:20,2019-03-06 22:52:51,1,0.56,4.0,1.56,0.0,9.36,yellow,credit card,Kips Bay,Midtown East,Manhattan,Manhattan
2019-03-26 21:15:36,2019-03-26 21:20:48,1,1.6,7.0,0.0,0.0,10.8,yellow,cash,Murray Hill,Upper East Side South,Manhattan,Manhattan
2019-03-07 22:40:09,2019-03-07 22:43:09,1,0.54,4.0,2.34,0.0,10.14,yellow,credit card,Flatiron,East Chelsea,Manhattan,Manhattan
2019-03-07 19:32:42,2019-03-07 19:40:50,1,1.1,7.0,0.0,0.0,11.3,yellow,cash,Gramercy,Murray Hill,Manhattan,Manhattan
2019-03-15 17:57:09,2019-03-15 18:02:16,1,0.8,5.5,1.95,0.0,11.75,yellow,credit card,Clinton West,Clinton West,Manhattan,Manhattan
2019-03-18 06:53:49,2019-03-18 07:04:19,1,1.9,9.0,0.7,0.0,13.0,yellow,credit card,Long Island City/Queens Plaza,Lenox Hill East,Queens,Manhattan
2019-03-06 19:55:10,2019-03-06 19:59:23,3,0.6,4.5,1.75,0.0,10.55,yellow,credit card,Yorkville West,Yorkville East,Manhattan,Manhattan
2019-03-29 20:39:03,2019-03-29 20:50:16,5,1.44,8.5,2.46,0.0,14.76,yellow,credit card,East Chelsea,West Village,Manhattan,Manhattan
2019-03-06 10:05:02,2019-03-06 10:22:09,1,1.52,11.5,2.96,0.0,17.76,yellow,credit card,Penn Station/Madison Sq West,Union Sq,Manhattan,Manhattan
2019-03-02 23:52:21,2019-03-03 00:06:59,1,3.53,13.0,0.0,0.0,16.8,yellow,cash,Manhattan Valley,Garment District,Manhattan,Manhattan
2019-03-11 23:56:25,2019-03-12 00:14:21,1,3.85,15.5,5.79,0.0,25.09,yellow,credit card,Lincoln Square East,Long Island City/Hunters Point,Manhattan,Queens
2019-03-08 16:29:06,2019-03-08 16:53:39,0,2.3,16.0,2.0,0.0,22.3,yellow,credit card,Union Sq,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-04 21:32:15,2019-03-04 21:59:13,3,9.29,29.5,5.0,5.76,44.06,yellow,credit card,LaGuardia Airport,Upper West Side South,Queens,Manhattan
2019-03-20 11:38:48,2019-03-20 11:48:46,1,0.7,7.5,2.15,0.0,12.95,yellow,credit card,Midtown Center,Midtown North,Manhattan,Manhattan
2019-03-19 16:14:39,2019-03-19 16:20:26,2,0.58,5.5,2.45,0.0,12.25,yellow,credit card,East Chelsea,Flatiron,Manhattan,Manhattan
2019-03-26 17:38:10,2019-03-26 17:44:54,1,1.3,7.0,0.0,0.0,11.3,yellow,cash,Morningside Heights,Upper West Side North,Manhattan,Manhattan
2019-03-22 13:34:05,2019-03-22 13:40:52,1,0.9,6.5,1.95,0.0,11.75,yellow,credit card,Gramercy,Murray Hill,Manhattan,Manhattan
2019-03-09 18:57:53,2019-03-09 19:49:53,1,28.3,52.0,2.0,5.76,63.06,yellow,credit card,World Trade Center,JFK Airport,Manhattan,Queens
2019-03-04 18:43:24,2019-03-04 19:00:08,5,3.44,14.0,2.5,0.0,20.8,yellow,credit card,Lincoln Square East,Lincoln Square East,Manhattan,Manhattan
2019-03-21 09:22:15,2019-03-21 09:37:56,2,1.19,10.5,5.0,0.0,18.8,yellow,credit card,UN/Turtle Bay South,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-21 20:35:50,2019-03-21 20:39:20,1,0.45,4.5,1.0,0.0,9.3,yellow,credit card,Lenox Hill West,Lenox Hill East,Manhattan,Manhattan
2019-03-27 21:37:43,2019-03-27 21:54:09,2,2.8,13.0,3.0,0.0,19.8,yellow,credit card,Little Italy/NoLiTa,Fort Greene,Manhattan,Brooklyn
2019-03-19 13:25:54,2019-03-19 13:40:38,1,2.21,11.5,2.96,0.0,19.71,yellow,credit card,Upper West Side South,Midtown Center,Manhattan,Manhattan
2019-03-14 21:17:22,2019-03-14 21:31:23,2,2.9,12.5,3.25,0.0,19.55,yellow,credit card,Midtown Center,Long Island City/Hunters Point,Manhattan,Queens
2019-03-21 01:30:10,2019-03-21 01:50:15,1,8.53,26.0,5.96,0.0,35.76,yellow,credit card,Sutton Place/Turtle Bay North,Clinton Hill,Manhattan,Brooklyn
2019-03-21 16:17:31,2019-03-21 16:28:37,2,1.33,8.5,0.0,0.0,12.8,yellow,cash,Central Park,Midtown North,Manhattan,Manhattan
2019-03-15 08:18:23,2019-03-15 08:24:09,1,0.84,5.5,2.2,0.0,11.0,yellow,credit card,Lenox Hill West,Upper East Side South,Manhattan,Manhattan
2019-03-13 20:17:05,2019-03-13 20:21:35,1,0.9,5.5,1.85,0.0,11.15,yellow,credit card,Midtown East,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-12 09:19:17,2019-03-12 09:42:35,1,2.03,15.0,0.0,0.0,18.3,yellow,cash,Kips Bay,East Chelsea,Manhattan,Manhattan
2019-03-07 19:54:40,2019-03-07 19:57:47,1,1.0,5.0,0.0,0.0,9.3,yellow,cash,UN/Turtle Bay South,Lenox Hill West,Manhattan,Manhattan
2019-03-18 12:23:14,2019-03-18 12:42:04,1,1.3,12.5,4.0,0.0,19.8,yellow,credit card,Midtown East,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-07 12:49:34,2019-03-07 13:09:33,2,1.1,12.5,3.15,0.0,18.95,yellow,credit card,Penn Station/Madison Sq West,Murray Hill,Manhattan,Manhattan
2019-03-05 08:26:47,2019-03-05 08:34:32,1,0.9,6.5,0.5,0.0,7.8,yellow,credit card,Astoria,Queensbridge/Ravenswood,Queens,Queens
2019-03-20 09:58:12,2019-03-20 10:38:15,2,11.3,40.0,9.8,5.76,58.86,yellow,credit card,Times Sq/Theatre District,LaGuardia Airport,Manhattan,Queens
2019-03-08 13:57:06,2019-03-08 14:04:43,1,1.38,7.0,2.06,0.0,12.36,yellow,credit card,Midtown East,Upper East Side South,Manhattan,Manhattan
2019-03-08 12:06:13,2019-03-08 12:09:14,1,0.49,4.0,1.0,0.0,8.3,yellow,credit card,Yorkville East,Lenox Hill West,Manhattan,Manhattan
2019-03-11 21:41:34,2019-03-11 21:48:07,2,1.37,7.0,1.62,0.0,12.42,yellow,credit card,Upper West Side South,Lincoln Square West,Manhattan,Manhattan
2019-03-20 12:55:52,2019-03-20 13:07:00,1,2.74,10.5,1.2,0.0,15.0,yellow,credit card,Lincoln Square West,Morningside Heights,Manhattan,Manhattan
2019-03-12 19:53:45,2019-03-12 20:02:45,1,1.9,8.5,2.55,0.0,15.35,yellow,credit card,Upper East Side North,East Harlem North,Manhattan,Manhattan
2019-03-01 11:37:52,2019-03-01 11:54:29,1,1.7,11.5,3.7,0.0,18.5,yellow,credit card,Midtown North,Garment District,Manhattan,Manhattan
2019-03-19 17:25:44,2019-03-19 17:50:41,5,3.26,17.5,2.18,0.0,23.98,yellow,credit card,Upper East Side South,Upper East Side North,Manhattan,Manhattan
2019-03-02 12:57:01,2019-03-02 13:08:22,6,2.1,9.5,1.0,0.0,13.8,yellow,credit card,Lincoln Square East,Flatiron,Manhattan,Manhattan
2019-03-28 08:26:59,2019-03-28 08:33:21,1,0.8,6.0,1.85,0.0,11.15,yellow,credit card,TriBeCa/Civic Center,SoHo,Manhattan,Manhattan
2019-03-09 13:07:03,2019-03-09 14:12:03,1,18.29,59.5,0.0,0.0,60.3,yellow,cash,JFK Airport,Downtown Brooklyn/MetroTech,Queens,Brooklyn
2019-03-16 00:35:00,2019-03-16 01:13:31,1,3.73,24.0,0.0,0.0,27.8,yellow,cash,Clinton East,Lower East Side,Manhattan,Manhattan
2019-03-21 09:51:24,2019-03-21 09:56:58,1,0.3,5.0,0.0,0.0,8.3,yellow,cash,Sutton Place/Turtle Bay North,Midtown Center,Manhattan,Manhattan
2019-03-10 08:40:59,2019-03-10 08:47:22,6,1.38,7.0,2.06,0.0,12.36,yellow,credit card,Lenox Hill East,Upper East Side North,Manhattan,Manhattan
2019-03-25 12:56:51,2019-03-25 13:17:52,1,5.3,19.5,4.55,0.0,27.35,yellow,credit card,Financial District North,East Chelsea,Manhattan,Manhattan
2019-03-18 02:20:59,2019-03-18 02:49:24,1,6.0,23.0,0.0,0.0,26.8,yellow,,TriBeCa/Civic Center,Bushwick South,Manhattan,Brooklyn
2019-03-25 09:48:52,2019-03-25 09:58:21,1,0.35,7.0,2.58,0.0,12.88,yellow,credit card,Midtown North,Central Park,Manhattan,Manhattan
2019-03-22 22:23:56,2019-03-22 22:35:33,1,1.96,10.0,0.0,0.0,13.8,yellow,cash,East Village,Midtown East,Manhattan,Manhattan
2019-03-11 10:21:33,2019-03-11 10:34:36,1,1.1,9.5,3.8,0.0,16.6,yellow,credit card,Midtown North,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-07 09:24:16,2019-03-07 09:33:31,1,1.2,8.0,2.25,0.0,13.55,yellow,credit card,West Village,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-05 16:31:02,2019-03-05 16:35:09,5,0.64,5.0,0.0,0.0,9.3,yellow,cash,Greenwich Village North,Hudson Sq,Manhattan,Manhattan
2019-03-20 00:05:10,2019-03-20 00:17:48,1,2.85,12.0,3.16,0.0,18.96,yellow,credit card,Lower East Side,Williamsburg (North Side),Manhattan,Brooklyn
2019-03-12 21:44:58,2019-03-12 21:53:54,1,1.2,7.5,0.0,0.0,11.3,yellow,cash,East Chelsea,Murray Hill,Manhattan,Manhattan
2019-03-31 12:10:06,2019-03-31 12:19:35,1,1.25,8.0,0.0,0.0,11.3,yellow,cash,Midtown Center,Clinton East,Manhattan,Manhattan
2019-03-24 20:48:02,2019-03-24 21:02:28,1,2.92,12.0,3.16,0.0,18.96,yellow,credit card,Greenwich Village North,Clinton West,Manhattan,Manhattan
2019-03-12 16:41:09,2019-03-12 16:44:43,1,0.6,4.5,1.76,0.0,10.56,yellow,credit card,Lincoln Square East,Lincoln Square East,Manhattan,Manhattan
2019-03-08 22:44:10,2019-03-08 23:04:48,4,5.7,19.5,4.66,0.0,27.96,yellow,credit card,Times Sq/Theatre District,Hamilton Heights,Manhattan,Manhattan
2019-03-11 09:36:07,2019-03-11 09:46:10,1,0.53,7.5,0.0,0.0,10.8,yellow,cash,East Chelsea,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-07 18:06:03,2019-03-07 18:22:51,1,2.01,12.0,4.08,0.0,20.38,yellow,credit card,Upper West Side South,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-21 23:31:03,2019-03-21 23:42:56,1,3.35,12.0,3.16,0.0,18.96,yellow,credit card,Kips Bay,Lincoln Square East,Manhattan,Manhattan
2019-03-28 20:06:02,2019-03-28 20:21:55,1,2.11,11.0,2.96,0.0,17.76,yellow,credit card,West Chelsea/Hudson Yards,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-14 09:50:33,2019-03-14 10:00:30,1,0.64,7.5,0.0,0.0,10.8,yellow,cash,Midtown East,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-22 23:43:59,2019-03-22 23:57:03,5,2.28,10.0,3.45,0.0,17.25,yellow,credit card,Clinton East,Union Sq,Manhattan,Manhattan
2019-03-16 22:33:45,2019-03-16 22:44:20,1,2.18,9.5,2.66,0.0,15.96,yellow,credit card,East Chelsea,Clinton West,Manhattan,Manhattan
2019-03-17 11:21:51,2019-03-17 11:29:43,2,1.72,8.0,2.82,0.0,14.12,yellow,credit card,Yorkville West,Midtown East,Manhattan,Manhattan
2019-03-22 00:14:15,2019-03-22 00:27:27,1,3.1,12.0,0.0,0.0,15.8,yellow,cash,Upper West Side North,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-18 17:24:06,2019-03-18 17:27:34,1,0.45,4.0,0.0,0.0,8.3,yellow,cash,Clinton East,East Chelsea,Manhattan,Manhattan
2019-03-22 23:38:02,2019-03-22 23:47:27,2,0.86,7.5,1.0,0.0,12.3,yellow,credit card,East Village,Two Bridges/Seward Park,Manhattan,Manhattan
2019-03-16 19:58:16,2019-03-16 20:15:22,1,2.89,13.0,3.26,0.0,19.56,yellow,credit card,Penn Station/Madison Sq West,Lincoln Square West,Manhattan,Manhattan
2019-03-13 17:37:34,2019-03-13 18:04:40,1,4.9,20.0,4.85,0.0,29.15,yellow,credit card,Battery Park City,Lincoln Square West,Manhattan,Manhattan
2019-03-09 10:23:05,2019-03-09 10:36:47,1,2.76,12.0,3.06,0.0,18.36,yellow,credit card,Greenwich Village North,Midtown Center,Manhattan,Manhattan
2019-03-02 17:43:53,2019-03-02 17:57:36,1,1.88,10.5,2.76,0.0,16.56,yellow,credit card,Garment District,Lincoln Square East,Manhattan,Manhattan
2019-03-18 18:16:33,2019-03-18 18:25:00,1,1.6,8.0,2.45,0.0,14.75,yellow,credit card,Union Sq,West Chelsea/Hudson Yards,Manhattan,Manhattan
2019-03-23 07:11:34,2019-03-23 07:15:10,1,0.8,5.0,1.65,0.0,9.95,yellow,credit card,Penn Station/Madison Sq West,Midtown Center,Manhattan,Manhattan
2019-03-21 07:46:28,2019-03-21 09:04:44,1,12.78,52.0,11.06,0.0,66.36,yellow,credit card,South Ozone Park,Little Italy/NoLiTa,Queens,Manhattan
2019-03-14 08:34:52,2019-03-14 08:36:30,1,0.3,3.5,0.0,0.0,6.8,yellow,cash,Yorkville East,Yorkville West,Manhattan,Manhattan
2019-03-10 17:46:46,2019-03-10 18:03:02,1,3.56,14.0,1.5,0.0,18.8,yellow,credit card,Union Sq,DUMBO/Vinegar Hill,Manhattan,Brooklyn
2019-03-24 23:38:12,2019-03-24 23:50:44,1,3.38,12.5,2.44,0.0,18.74,yellow,credit card,Murray Hill,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-10 03:17:59,2019-03-10 03:37:49,1,3.62,16.0,3.96,0.0,23.76,yellow,credit card,Alphabet City,Williamsburg (North Side),Manhattan,Brooklyn
2019-03-02 13:34:51,2019-03-02 13:43:32,1,1.6,8.5,2.35,0.0,14.15,yellow,credit card,Upper West Side South,Manhattan Valley,Manhattan,Manhattan
2019-03-23 12:06:35,2019-03-23 12:17:24,2,1.3,8.5,0.0,0.0,11.8,yellow,cash,Penn Station/Madison Sq West,Clinton East,Manhattan,Manhattan
2019-03-14 22:01:15,2019-03-14 22:10:35,1,1.28,7.5,2.26,0.0,13.56,yellow,credit card,Central Park,Central Park,Manhattan,Manhattan
2019-03-29 15:23:06,2019-03-29 15:39:44,1,1.88,11.5,4.44,0.0,19.24,yellow,credit card,Greenwich Village South,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-28 18:18:48,2019-03-28 18:41:26,2,3.1,16.5,4.16,0.0,24.96,yellow,credit card,Union Sq,Battery Park City,Manhattan,Manhattan
2019-03-31 05:00:50,2019-03-31 05:13:03,1,2.62,11.0,2.0,0.0,16.8,yellow,credit card,East Chelsea,East Village,Manhattan,Manhattan
2019-03-09 12:14:24,2019-03-09 12:19:56,1,0.91,6.0,1.86,0.0,11.16,yellow,credit card,Lincoln Square East,Upper West Side South,Manhattan,Manhattan
2019-03-11 08:53:13,2019-03-11 09:13:07,1,1.2,13.0,4.05,0.0,20.35,yellow,credit card,West Chelsea/Hudson Yards,Union Sq,Manhattan,Manhattan
2019-03-19 15:23:49,2019-03-19 16:01:37,2,11.8,38.5,0.0,0.0,39.3,yellow,cash,JFK Airport,East New York,Queens,Brooklyn
2019-03-16 18:34:41,2019-03-16 19:10:41,1,17.17,52.0,11.06,0.0,66.36,yellow,credit card,Sutton Place/Turtle Bay North,JFK Airport,Manhattan,Queens
2019-03-23 22:18:37,2019-03-23 22:23:57,2,1.19,6.0,1.96,0.0,11.76,yellow,credit card,Upper East Side South,Upper East Side North,Manhattan,Manhattan
2019-03-24 03:26:55,2019-03-24 03:35:48,1,1.12,7.5,2.26,0.0,13.56,yellow,credit card,East Chelsea,Greenwich Village South,Manhattan,Manhattan
2019-03-22 19:09:21,2019-03-22 19:22:36,1,3.34,13.0,0.0,0.0,17.3,yellow,cash,Midtown East,Sunnyside,Manhattan,Queens
2019-03-05 08:50:07,2019-03-05 09:15:56,1,3.1,17.5,3.12,0.0,23.92,yellow,credit card,Upper West Side North,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-24 12:12:20,2019-03-24 12:27:55,1,1.55,10.5,0.0,0.0,13.8,yellow,cash,UN/Turtle Bay South,Central Park,Manhattan,Manhattan
2019-03-21 23:03:17,2019-03-21 23:11:37,1,2.08,9.0,2.56,0.0,15.36,yellow,credit card,Battery Park City,West Village,Manhattan,Manhattan
2019-03-23 16:34:39,2019-03-23 17:07:21,3,3.45,20.5,0.0,0.0,23.8,yellow,cash,Little Italy/NoLiTa,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-16 09:12:31,2019-03-16 09:31:50,1,8.83,26.5,7.11,5.76,42.67,yellow,credit card,LaGuardia Airport,Midtown South,Queens,Manhattan
2019-03-11 07:47:42,2019-03-11 07:54:11,1,1.0,6.5,1.96,0.0,11.76,yellow,credit card,Lenox Hill West,Midtown East,Manhattan,Manhattan
2019-03-21 20:07:31,2019-03-21 20:13:01,1,0.8,5.5,2.79,0.0,12.09,yellow,credit card,Central Park,Lincoln Square West,Manhattan,Manhattan
2019-03-18 16:36:20,2019-03-18 16:40:24,1,0.98,5.0,0.0,0.0,9.3,yellow,cash,Lincoln Square West,Upper West Side South,Manhattan,Manhattan
2019-03-27 12:21:46,2019-03-27 12:41:11,5,5.73,20.0,5.82,0.0,29.12,yellow,credit card,Financial District South,Midtown South,Manhattan,Manhattan
2019-03-12 14:40:30,2019-03-12 14:51:42,1,2.4,11.0,3.55,0.0,17.85,yellow,credit card,Lincoln Square West,Morningside Heights,Manhattan,Manhattan
2019-03-29 10:08:13,2019-03-29 10:19:46,1,1.45,9.0,0.0,0.0,12.3,yellow,credit card,Stuy Town/Peter Cooper Village,Greenwich Village South,Manhattan,Manhattan
2019-03-27 22:36:16,2019-03-27 22:41:36,1,0.68,5.0,1.76,0.0,10.56,yellow,credit card,Midtown East,Midtown East,Manhattan,Manhattan
2019-03-26 09:37:48,2019-03-26 09:59:53,5,3.44,15.5,1.0,0.0,19.8,yellow,credit card,Yorkville West,Midtown Center,Manhattan,Manhattan
2019-03-18 21:02:10,2019-03-18 21:15:02,5,2.94,12.0,3.16,0.0,18.96,yellow,credit card,Lower East Side,Williamsburg (North Side),Manhattan,Brooklyn
2019-03-22 21:43:25,2019-03-22 21:57:55,2,3.24,13.0,2.0,0.0,18.8,yellow,credit card,Midtown South,Yorkville West,Manhattan,Manhattan
2019-03-28 01:17:23,2019-03-28 01:27:33,1,4.29,14.0,0.0,0.0,17.8,yellow,cash,Upper East Side South,Mott Haven/Port Morris,Manhattan,Bronx
2019-03-10 14:05:39,2019-03-10 14:20:27,1,2.2,11.5,2.96,0.0,17.76,yellow,credit card,Chinatown,West Village,Manhattan,Manhattan
2019-03-12 23:24:51,2019-03-12 23:27:17,1,0.54,4.0,0.0,0.0,7.8,yellow,cash,East Chelsea,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-20 18:07:20,2019-03-20 18:18:30,3,0.8,8.0,0.0,0.0,12.3,yellow,cash,Garment District,East Chelsea,Manhattan,Manhattan
2019-03-04 18:55:35,2019-03-04 19:08:12,3,2.13,10.5,0.0,0.0,14.25,yellow,credit card,Sunnyside,Astoria,Queens,Queens
2019-03-12 08:05:48,2019-03-12 08:12:25,6,1.07,6.5,1.46,0.0,8.76,yellow,credit card,Bloomingdale,Upper West Side North,Manhattan,Manhattan
2019-03-30 11:30:51,2019-03-30 11:58:14,1,9.38,28.5,7.51,5.76,45.07,yellow,credit card,LaGuardia Airport,Midtown Center,Queens,Manhattan
2019-03-23 09:40:51,2019-03-23 09:47:15,1,1.0,6.5,0.0,0.0,7.3,yellow,cash,Sunnyside,Sunnyside,Queens,Queens
2019-03-16 12:45:41,2019-03-16 12:55:31,1,1.2,8.5,2.36,0.0,14.16,yellow,credit card,Upper East Side North,Upper East Side South,Manhattan,Manhattan
2019-03-06 09:23:53,2019-03-06 09:38:53,1,2.15,12.0,3.06,0.0,18.36,yellow,credit card,Midtown East,Clinton West,Manhattan,Manhattan
2019-03-13 19:47:39,2019-03-13 20:06:52,2,3.9,16.5,4.16,0.0,24.96,yellow,credit card,Morningside Heights,Midtown Center,Manhattan,Manhattan
2019-03-10 21:04:50,2019-03-10 21:11:22,0,1.2,7.0,2.15,0.0,12.95,yellow,credit card,Clinton East,Lincoln Square West,Manhattan,Manhattan
2019-03-26 18:09:24,2019-03-26 18:26:36,1,3.8,15.0,5.01,5.76,30.07,yellow,credit card,TriBeCa/Civic Center,Carroll Gardens,Manhattan,Brooklyn
2019-03-14 11:37:39,2019-03-14 11:51:33,1,2.11,11.0,3.58,0.0,17.88,yellow,credit card,Manhattan Valley,Lincoln Square West,Manhattan,Manhattan
2019-03-11 14:51:12,2019-03-11 15:08:55,6,1.74,11.5,2.96,0.0,17.76,yellow,credit card,Central Park,Clinton East,Manhattan,Manhattan
2019-03-24 20:23:53,2019-03-24 20:46:32,1,8.8,27.0,4.0,5.76,40.56,yellow,credit card,LaGuardia Airport,Upper East Side South,Queens,Manhattan
2019-03-22 19:57:46,2019-03-22 20:04:51,1,1.31,7.0,0.0,0.0,11.3,yellow,cash,Upper East Side South,Lenox Hill East,Manhattan,Manhattan
2019-03-07 17:43:27,2019-03-07 18:16:20,2,4.8,21.5,5.16,0.0,30.96,yellow,credit card,Midtown Center,Astoria,Manhattan,Queens
2019-03-02 15:08:55,2019-03-02 15:16:40,1,1.2,7.0,0.0,0.0,10.3,yellow,cash,Upper East Side South,Lenox Hill East,Manhattan,Manhattan
2019-03-21 08:22:55,2019-03-21 09:01:55,1,3.93,24.5,5.56,0.0,33.36,yellow,credit card,Upper West Side South,Gramercy,Manhattan,Manhattan
2019-03-20 20:12:00,2019-03-20 20:22:39,1,1.82,8.5,0.0,0.0,12.3,yellow,cash,Midtown South,West Village,Manhattan,Manhattan
2019-03-23 19:18:31,2019-03-23 19:30:12,1,1.7,9.5,2.55,0.0,15.35,yellow,credit card,Times Sq/Theatre District,Midtown South,Manhattan,Manhattan
2019-03-09 14:20:43,2019-03-09 14:49:32,1,4.33,20.5,4.76,0.0,28.56,yellow,credit card,Lincoln Square East,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-06 09:16:00,2019-03-06 09:39:38,1,1.9,14.5,3.55,0.0,21.35,yellow,credit card,Times Sq/Theatre District,Union Sq,Manhattan,Manhattan
2019-03-10 10:01:33,2019-03-10 10:09:57,1,1.32,8.0,2.26,0.0,13.56,yellow,credit card,Times Sq/Theatre District,Lincoln Square East,Manhattan,Manhattan
